cik,ticker,company_name,metric,value,unit,form,fiscal_year,fiscal_period,period_end,filed_date,accession_number,taxonomy,concept,source_url
0001559720,ABNB,AirBnB Class A,net_income,555000000.0,USD,10-Q,2025,Q3,2024-06-30,2025-11-06,0001559720-25-000030,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000030/
0000001800,ABT,Abbott Laboratories,debt,2010000000.0,USD,10-Q,2024,Q1,2024-03-31,2024-05-02,0001628280-24-020011,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/1800/000162828024020011/
0000001800,ABT,Abbott Laboratories,eps,3.91,USD/shares,10-K,2024,FY,2022-12-31,2025-02-21,0001628280-25-007110,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/
0000001800,ABT,Abbott Laboratories,sga,9765000000.0,USD,10-K,2019,FY,2019-12-31,2020-02-21,0001104659-20-023904,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/
0000006201,AAL,American,assets,64125000000.0,USD,10-Q,2024,Q2,2024-06-30,2024-07-25,0000006201-24-000048,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620124000048/
0000006201,AAL,American,equity,-2636000000.0,USD,10-Q,2021,Q2,2020-03-31,2021-07-22,0000006201-21-000080,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620121000080/
0000006201,AAL,American,equity,-6867000000.0,USD,10-K,2022,FY,2020-12-31,2023-02-22,0000006201-23-000018,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620123000018/
0000320193,AAPL,Apple,capex,2803000000.0,USD,10-Q,2022,Q1,2021-12-25,2022-01-28,0000320193-22-000007,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/320193/000032019322000007/
0000320193,AAPL,Apple,debt,10260000000.0,USD,10-Q,2020,Q3,2019-09-28,2020-07-31,0000320193-20-000062,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/
0000320193,AAPL,Apple,gross_profit,84263000000.0,USD,10-K,2018,FY,2016-09-24,2018-11-05,0000320193-18-000145,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/
0000320193,AAPL,Apple,net_income,19442000000.0,USD,10-Q,2023,Q3,2022-06-25,2023-08-04,0000320193-23-000077,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019323000077/
0000320193,AAPL,Apple,operating_cash_flow,37845000000.0,USD,10-Q,2019,Q2,2019-03-30,2019-05-01,0000320193-19-000066,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019319000066/
0000320193,AAPL,Apple,revenue,90753000000.0,USD,10-Q,2024,Q2,2024-03-30,2024-05-03,0000320193-24-000069,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/
0001551152,ABBV,AbbVie Inc.,cash,12182000000.0,USD,10-Q,2021,Q3,2021-09-30,2021-11-02,0001551152-21-000031,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000031/
0001551152,ABBV,AbbVie Inc.,eps,1.26,USD/shares,10-Q,2019,Q2,2018-06-30,2019-08-05,0001551152-19-000023,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000023/
0001551152,ABBV,AbbVie Inc.,gross_profit,6401000000.0,USD,10-K,2019,FY,2018-09-30,2020-02-21,0001551152-20-000007,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000007/
0001551152,ABBV,AbbVie Inc.,operating_income,11363000000.0,USD,10-K,2022,FY,2020-12-31,2023-02-17,0001551152-23-000011,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000011/
0001551152,ABBV,AbbVie Inc.,revenue,13927000000.0,USD,10-Q,2024,Q3,2023-09-30,2024-11-04,0001551152-24-000040,us-gaap,Revenues,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000040/
0001551152,ABBV,AbbVie Inc.,sga,3039000000.0,USD,10-Q,2023,Q1,2023-03-31,2023-05-05,0001551152-23-000023,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000023/
0001559720,ABNB,AirBnB Class A,debt,10000000.0,USD,10-Q,2021,Q3,2020-12-31,2021-11-05,0001559720-21-000017,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/1559720/000155972021000017/
0001559720,ABNB,AirBnB Class A,net_income,650000000.0,USD,10-Q,2023,Q3,2023-06-30,2023-11-01,0001559720-23-000020,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000020/
0000001800,ABT,Abbott Laboratories,assets,67173000000.0,USD,10-Q,2019,Q1,2018-12-31,2019-05-01,0001104659-19-026018,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1800/000110465919026018/
0000001800,ABT,Abbott Laboratories,equity,35802000000.0,USD,10-Q,2022,Q2,2021-12-31,2022-08-02,0001628280-22-020209,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1800/000162828022020209/
0000006201,AAL,American,debt,2315000000.0,USD,10-K,2021,FY,2021-12-31,2022-02-22,0000006201-22-000026,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/6201/000000620122000026/
0000006201,AAL,American,operating_cash_flow,2817000000.0,USD,10-Q,2019,Q3,2018-09-30,2019-10-24,0000006201-19-000067,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620119000067/
0000006201,AAL,American,operating_income,-1059000000.0,USD,10-K,2021,FY,2021-12-31,2022-02-22,0000006201-22-000026,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620122000026/
0000006201,AAL,American,revenue,48971000000.0,USD,10-K,2023,FY,2022-12-31,2024-02-21,0000006201-24-000010,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620124000010/
0000006201,AAL,American,shares_outstanding,647457831.0,shares,10-Q,2021,Q2,2021-07-16,2021-07-22,0000006201-21-000080,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/6201/000000620121000080/
0000320193,AAPL,Apple,assets,340618000000.0,USD,10-Q,2020,Q1,2019-12-28,2020-01-29,0000320193-20-000010,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/
0000320193,AAPL,Apple,cash,29965000000.0,USD,10-Q,2024,Q2,2023-09-30,2024-05-03,0000320193-24-000069,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/
0000320193,AAPL,Apple,debt,10260000000.0,USD,10-K,2020,FY,2019-09-28,2020-10-30,0000320193-20-000096,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
0000320193,AAPL,Apple,eps,2.84,USD/shares,10-Q,2026,Q1,2025-12-27,2026-01-30,0000320193-26-000006,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/
0000320193,AAPL,Apple,gross_profit,22680000000.0,USD,10-Q,2021,Q3,2020-06-27,2021-07-28,0000320193-21-000065,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019321000065/
0000320193,AAPL,Apple,liabilities,251087000000.0,USD,10-Q,2020,Q1,2019-12-28,2020-01-29,0000320193-20-000010,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/
0000320193,AAPL,Apple,operating_income,13091000000.0,USD,10-Q,2021,Q3,2020-06-27,2021-07-28,0000320193-21-000065,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019321000065/
0000320193,AAPL,Apple,revenue,45408000000.0,USD,10-K,2018,FY,2017-07-01,2018-11-05,0000320193-18-000145,us-gaap,Revenues,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/
0001551152,ABBV,AbbVie Inc.,assets,146529000000.0,USD,10-Q,2022,Q2,2021-12-31,2022-08-04,0001551152-22-000030,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000030/
0001551152,ABBV,AbbVie Inc.,cash,6711000000.0,USD,10-Q,2024,Q1,2023-03-31,2024-05-03,0001551152-24-000020,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000020/
0001551152,ABBV,AbbVie Inc.,equity,15436000000.0,USD,10-K,2023,FY,2021-12-31,2024-02-20,0001551152-24-000011,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000011/
0001551152,ABBV,AbbVie Inc.,inventory,1605000000.0,USD,10-K,2018,FY,2017-12-31,2019-02-27,0001551152-19-000008,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000008/
0001551152,ABBV,AbbVie Inc.,inventory,1813000000.0,USD,10-K,2020,FY,2019-12-31,2021-02-19,0001551152-21-000008,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000008/
0001551152,ABBV,AbbVie Inc.,inventory,4099000000.0,USD,10-Q,2024,Q1,2023-12-31,2024-05-03,0001551152-24-000020,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000020/
0001551152,ABBV,AbbVie Inc.,inventory,4181000000.0,USD,10-Q,2025,Q1,2024-12-31,2025-05-09,0001551152-25-000029,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000029/
0001551152,ABBV,AbbVie Inc.,operating_income,4103000000.0,USD,10-Q,2022,Q1,2021-03-31,2022-05-06,0001551152-22-000017,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000017/
0001559720,ABNB,AirBnB Class A,debt,1992000000.0,USD,10-Q,2024,Q1,2024-03-31,2024-05-08,0001559720-24-000017,us-gaap,LongTermDebtNoncurrent,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000017/
0001559720,ABNB,AirBnB Class A,liabilities,8932761000.0,USD,10-Q,2022,Q3,2021-12-31,2022-11-03,0001559720-22-000019,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000019/
0001559720,ABNB,AirBnB Class A,net_income,154000000.0,USD,10-Q,2025,Q1,2025-03-31,2025-05-01,0001559720-25-000017,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000017/
0001559720,ABNB,AirBnB Class A,operating_cash_flow,4052000000.0,USD,10-Q,2024,Q3,2024-09-30,2024-11-07,0001559720-24-000032,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000032/
0001559720,ABNB,AirBnB Class A,operating_income,-51278000.0,USD,10-Q,2021,Q2,2021-06-30,2021-08-13,0001628280-21-016979,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000162828021016979/
0000001800,ABT,Abbott Laboratories,assets,72548000000.0,USD,10-Q,2021,Q1,2020-12-31,2021-05-05,0001104659-21-061693,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1800/000110465921061693/
0000001800,ABT,Abbott Laboratories,cash,9882000000.0,USD,10-Q,2023,Q1,2022-12-31,2023-05-04,0001628280-23-015699,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1800/000162828023015699/
0000001800,ABT,Abbott Laboratories,inventory,4085000000.0,USD,10-Q,2019,Q1,2019-03-31,2019-05-01,0001104659-19-026018,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1800/000110465919026018/
0000006201,AAL,American,cash,465000000.0,USD,10-Q,2021,Q2,2021-06-30,2021-07-22,0000006201-21-000080,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620121000080/
0000006201,AAL,American,equity,-169000000.0,USD,10-Q,2020,Q2,2018-12-31,2020-07-23,0000006201-20-000089,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620120000089/
0000006201,AAL,American,net_income,-2241000000.0,USD,10-Q,2020,Q3,2020-03-31,2020-10-22,0000006201-20-000101,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620120000101/
0000006201,AAL,American,net_income,-1250000000.0,USD,10-Q,2022,Q3,2021-03-31,2022-10-20,0000006201-22-000086,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620122000086/
0000006201,AAL,American,operating_income,2614000000.0,USD,10-K,2024,FY,2024-12-31,2025-02-19,0000006201-25-000010,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620125000010/
0000006201,AAL,American,revenue,10584000000.0,USD,10-K,2020,FY,2019-03-31,2021-02-17,0000006201-21-000014,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620121000014/
0000006201,AAL,American,revenue,3173000000.0,USD,10-Q,2020,Q3,2020-09-30,2020-10-22,0000006201-20-000101,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620120000101/
0000320193,AAPL,Apple,cash,43049000000.0,USD,10-Q,2021,Q2,2020-03-28,2021-04-29,0000320193-21-000056,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/320193/000032019321000056/
0000320193,AAPL,Apple,cash,35929000000.0,USD,10-Q,2023,Q1,2021-09-25,2023-02-03,0000320193-23-000006,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/320193/000032019323000006/
0000320193,AAPL,Apple,cash,24687000000.0,USD,10-Q,2023,Q2,2023-04-01,2023-05-05,0000320193-23-000064,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/
0000320193,AAPL,Apple,cash,32695000000.0,USD,10-Q,2024,Q2,2024-03-30,2024-05-03,0000320193-24-000069,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/
0000320193,AAPL,Apple,gross_profit,30176000000.0,USD,10-Q,2018,Q1,2016-12-31,2018-02-02,0000320193-18-000007,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019318000007/
0000320193,AAPL,Apple,inventory,4884000000.0,USD,10-Q,2019,Q2,2019-03-30,2019-05-01,0000320193-19-000066,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019319000066/
0000320193,AAPL,Apple,liabilities,287912000000.0,USD,10-K,2021,FY,2021-09-25,2021-10-29,0000320193-21-000105,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/320193/000032019321000105/
0000320193,AAPL,Apple,operating_cash_flow,46966000000.0,USD,10-Q,2022,Q1,2021-12-25,2022-01-28,0000320193-22-000007,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019322000007/
0000320193,AAPL,Apple,shares_outstanding,14935826000.0,shares,10-Q,2025,Q2,2025-04-18,2025-05-02,0000320193-25-000057,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/
0001551152,ABBV,AbbVie Inc.,cash,8399000000.0,USD,10-K,2018,FY,2015-12-31,2019-02-27,0001551152-19-000008,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000008/
0001551152,ABBV,AbbVie Inc.,equity,5097000000.0,USD,10-Q,2018,Q1,2017-12-31,2018-05-04,0001551152-18-000025,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000025/
0001559720,ABNB,AirBnB Class A,assets,10491499000.0,USD,10-K,2021,FY,2020-12-31,2022-02-25,0001559720-22-000006,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000006/
0001559720,ABNB,AirBnB Class A,liabilities,12331026000.0,USD,10-Q,2022,Q1,2022-03-31,2022-05-09,0001559720-22-000009,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000009/
0000001800,ABT,Abbott Laboratories,capex,1498000000.0,USD,10-Q,2020,Q3,2020-09-30,2020-11-04,0001104659-20-121336,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1800/000110465920121336/
0000001800,ABT,Abbott Laboratories,debt,1500000000.0,USD,10-K,2024,FY,2024-12-31,2025-02-21,0001628280-25-007110,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/
0000001800,ABT,Abbott Laboratories,equity,31399000000.0,USD,10-Q,2018,Q1,2018-03-31,2018-05-02,0001104659-18-029831,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1800/000110465918029831/
0000006201,AAL,American,eps,-0.83,USD/shares,10-Q,2023,Q3,2023-09-30,2023-10-19,0000006201-23-000092,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620123000092/
0000006201,AAL,American,net_income,2584000000.0,USD,10-K,2018,FY,2016-12-31,2019-02-25,0000006201-19-000009,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620119000009/
0000006201,AAL,American,net_income,185000000.0,USD,10-Q,2020,Q3,2019-03-31,2020-10-22,0000006201-20-000101,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620120000101/
0000006201,AAL,American,revenue,8515000000.0,USD,10-K,2020,FY,2020-03-31,2021-02-17,0000006201-21-000014,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620121000014/
0000006201,AAL,American,shares_outstanding,653540550.0,shares,10-Q,2023,Q3,2023-10-13,2023-10-19,0000006201-23-000092,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/6201/000000620123000092/
0000320193,AAPL,Apple,capex,2810000000.0,USD,10-Q,2019,Q1,2017-12-30,2019-01-30,0000320193-19-000010,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/320193/000032019319000010/
0000320193,AAPL,Apple,gross_profit,180683000000.0,USD,10-K,2024,FY,2024-09-28,2024-11-01,0000320193-24-000123,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/
0000320193,AAPL,Apple,liabilities,241272000000.0,USD,10-K,2018,FY,2017-09-30,2018-11-05,0000320193-18-000145,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/
0000320193,AAPL,Apple,operating_cash_flow,48476000000.0,USD,10-Q,2018,Q3,2017-07-01,2018-08-01,0000320193-18-000100,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019318000100/
0000320193,AAPL,Apple,operating_cash_flow,98024000000.0,USD,10-Q,2023,Q3,2022-06-25,2023-08-04,0000320193-23-000077,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019323000077/
0000320193,AAPL,Apple,operating_income,28318000000.0,USD,10-Q,2023,Q2,2023-04-01,2023-05-05,0000320193-23-000064,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/
0000320193,AAPL,Apple,sga,25094000000.0,USD,10-K,2024,FY,2022-09-24,2024-11-01,0000320193-24-000123,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/
0001551152,ABBV,AbbVie Inc.,shares_outstanding,1765046680.0,shares,10-Q,2023,Q2,2023-07-31,2023-08-07,0001551152-23-000033,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000033/
0001559720,ABNB,AirBnB Class A,equity,7896000000.0,USD,10-Q,2024,Q1,2024-03-31,2024-05-08,0001559720-24-000017,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000017/
0001559720,ABNB,AirBnB Class A,liabilities,12480000000.0,USD,10-K,2023,FY,2023-12-31,2024-02-16,0001559720-24-000006,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000006/
0000001800,ABT,Abbott Laboratories,capex,1167000000.0,USD,10-Q,2023,Q3,2022-09-30,2023-11-01,0001628280-23-035957,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/
0000001800,ABT,Abbott Laboratories,operating_income,1564000000.0,USD,10-K,2019,FY,2017-12-31,2020-02-21,0001104659-20-023904,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/
0000001800,ABT,Abbott Laboratories,rd,580000000.0,USD,10-Q,2020,Q3,2020-09-30,2020-11-04,0001104659-20-121336,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/1800/000110465920121336/
0000006201,AAL,American,cash,399000000.0,USD,10-Q,2021,Q1,2020-12-31,2021-04-22,0000006201-21-000054,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620121000054/
0000006201,AAL,American,cash,681000000.0,USD,10-Q,2025,Q3,2023-12-31,2025-10-23,0000006201-25-000052,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620125000052/
